3,'fa',6,'y',7
11,'y',3,'sq',8
11,'yb',4,'awi',10
6,'i',6,'t',5
7,'nh',1,'cjn',9
6,'irr',3,'gz',10
10,'zlr',5,'r',3
10,'yl',1,'je',5
2,'bs',8,'j',6
5,'i',10,'ya',4
6,'wr',2,'p',8
2,'i',11,'g',7
9,'pq',2,'e',2
4,'dr',11,'x',10
11,'wo',4,'q',2
2,'xm',4,'c',3
11,'vv',4,'nbr',2
7,'s',1,'ygb',10
8,'qjh',1,'yzh',8
4,'t',11,'y',5
10,'vqn',6,'v',9
9,'ngf',2,'y',1
8,'yam',1,'mhu',4
3,'lp',6,'mba',9
11,'jh',11,'io',10
2,'wrj',3,'a',6
5,'c',3,'q',5
9,'k',5,'m',3
1,'l',8,'hkz',10
8,'n',9,'v',3
9,'ol',3,'k',8
5,'jsk',2,'voq',4
4,'ao',11,'x',6
8,'zww',11,'nmy',8
2,'h',7,'id',1
3,'nma',11,'ol',2
11,'j',4,'il',6
3,'em',9,'xw',3
5,'yfj',11,'xb',9
9,'hal',5,'imr',7
7,'c',6,'ob',7
8,'il',11,'j',2
11,'asv',3,'g',3
3,'x',3,'ig',8
4,'kpt',7,'sy',10
6,'h',1,'k',11
11,'imd',7,'lnz',3
10,'w',7,'scl',9
9,'f',8,'nj',9
2,'qt',2,'w',7
8,'wnq',7,'bu',2
6,'p',9,'znq',4
4,'dq',8,'cs',9
1,'we',11,'rhc',2
6,'zd',5,'jv',11
4,'i',3,'me',11
8,'w',2,'bs',5
9,'t',4,'wb',9
7,'g',7,'aya',5
7,'kj',11,'mba',5
7,'n',2,'k',4
10,'u',9,'rl',8
5,'ira',8,'qo',2
3,'m',5,'dr',6
10,'gld',11,'fuk',11
10,'w',4,'taj',11
9,'su',3,'px',7
3,'l',5,'ay',6
1,'m',9,'o',11
8,'hv',8,'dkh',6
9,'vrs',4,'ker',5
9,'aoe',6,'hg',7
1,'b',8,'xdm',6
2,'xmd',7,'n',1
8,'aqe',1,'ge',11
10,'jhd',8,'lcz',1
5,'q',6,'e',11
4,'y',11,'l',4
9,'qkb',10,'pf',6
3,'zfj',1,'xa',5
1,'qab',10,'w',6
9,'tw',2,'b',8
10,'p',1,'n',7
9,'gvz',7,'tz',6
10,'gd',11,'l',11
10,'z',9,'tya',1
11,'fqj',8,'ubb',9
1,'nl',7,'n',7
6,'cmp',1,'ex',3
9,'py',1,'x',1
10,'t',4,'q',10
11,'fq',4,'mb',10
2,'fo',9,'mh',2
10,'iw',8,'oqq',2
9,'yfd',4,'kw',3
7,'s',6,'ke',1
2,'fj',5,'xn',10
9,'i',3,'gy',7
3,'rcv',10,'qn',8
9,'y',11,'kg',10
5,'d',11,'w',1
3,'bb',8,'n',5
4,'i',8,'k',8
10,'y',5,'glr',11
9,'wxc',2,'fd',7
9,'h',8,'v',3
6,'s',1,'h',4
8,'u',7,'qm',9
5,'iho',4,'nrf',8
2,'i',11,'e',7
2,'f',4,'q',4
6,'rt',2,'p',8
2,'zj',2,'wz',7
11,'z',8,'j',7
5,'iv',1,'rk',9
2,'zs',5,'zjb',5
4,'edg',9,'uv',9
9,'xio',11,'a',7
7,'kd',10,'enp',8
9,'kxn',2,'ic',11
1,'bsc',4,'vj',10
7,'msr',5,'oq',2
3,'lr',1,'khy',9
7,'qpt',3,'q',7
4,'uw',5,'ho',11
7,'bb',10,'itl',1
5,'k',10,'cs',2
10,'lq',10,'yb',1
9,'j',4,'q',10
3,'i',1,'q',8
8,'amg',1,'s',2
7,'ynn',4,'p',4
5,'ozl',9,'w',11
2,'ku',7,'im',1
6,'iz',8,'hbu',1
9,'o',10,'xhn',5
5,'g',5,'qjm',7
2,'kx',1,'cfo',2
8,'wj',11,'tf',3
11,'b',3,'on',11
5,'d',10,'yk',9
1,'c',3,'ay',2
11,'rb',4,'iff',9
8,'a',7,'cu',6
5,'kjj',8,'g',6
6,'ihd',3,'gi',11
1,'l',7,'y',5
7,'ob',2,'jqz',8
8,'agw',5,'g',9
5,'i',8,'wnw',10
11,'h',8,'div',8
10,'d',3,'pld',8
5,'iho',3,'ty',1
1,'cy',8,'dvu',5
11,'w',11,'wqk',8
2,'us',6,'as',7
2,'c',1,'fbs',1
11,'k',9,'e',6
10,'ue',2,'ksw',11
10,'lkl',6,'b',3
9,'xzd',1,'f',10
1,'oja',6,'yk',10
6,'dm',6,'ve',11
4,'kd',2,'xob',9
1,'cf',2,'faf',9
6,'ej',4,'xea',11
8,'az',5,'sb',8
7,'kyq',10,'f',2
3,'xeo',10,'yu',6
11,'xxk',10,'q',4
2,'r',5,'cn',4
6,'ms',7,'mo',2
1,'up',1,'chh',5
6,'kmv',4,'j',7
3,'qup',4,'zn',4
2,'yzd',2,'hui',2
10,'h',2,'rih',3
5,'cjk',8,'m',6
4,'y',4,'y',7
6,'n',10,'hbm',11
2,'y',3,'ai',1
3,'eko',2,'jfn',9
11,'j',4,'s',6
8,'gy',9,'l',1
4,'xu',3,'ha',2
9,'nr',6,'q',1
2,'ndi',6,'sxb',7
3,'zve',1,'kxa',2
5,'rh',7,'fks',4
4,'ihk',10,'l',6
5,'jn',11,'fvv',10
6,'g',6,'jwt',7
5,'xd',7,'leb',6
4,'lqk',9,'eug',2
8,'sb',2,'jo',3
2,'ud',8,'wsx',10
10,'ijw',3,'q',8
8,'y',3,'g',6
7,'pe',5,'fl',4
11,'eek',9,'v',6
1,'r',10,'ve',1
10,'vl',5,'ee',2
4,'bi',8,'c',1
6,'uf',2,'xv',4
10,'j',7,'nyl',4
2,'w',2,'ho',7
3,'rtm',2,'qlu',6
11,'cx',5,'nk',4
3,'pem',8,'qud',1
3,'yr',11,'tb',8
2,'nce',9,'l',5
6,'r',5,'lrz',5
1,'mz',10,'rb',9
11,'e',7,'e',5
10,'egi',5,'d',9
11,'r',9,'e',7
6,'o',10,'jne',11
3,'lh',2,'q',3
6,'k',3,'j',4
3,'eal',7,'y',5
5,'u',7,'gpc',11
8,'dx',1,'rrn',8
2,'xwn',9,'cw',1
5,'tzh',2,'d',1
2,'ml',4,'qth',5
6,'p',8,'qi',7
7,'h',11,'l',10
1,'tt',8,'td',1
6,'l',4,'kb',2
7,'qxf',2,'m',6
11,'db',6,'gf',4
1,'rku',5,'pms',6
5,'haw',6,'w',6
3,'rck',11,'n',8
6,'xg',9,'l',4
2,'f',10,'rzq',10
3,'zpr',6,'bbu',8
1,'kc',2,'b',1
4,'sv',8,'g',5
1,'rf',7,'er',7
10,'a',1,'e',4
5,'x',11,'l',2
9,'jl',7,'tjw',3
10,'fl',4,'ae',4
7,'hfw',6,'l',2
6,'qre',1,'dkm',1
3,'ep',7,'evu',8
3,'o',6,'js',5
10,'f',9,'tjy',9
10,'seg',4,'s',11
3,'yu',8,'jf',2
5,'ji',2,'wrp',7
3,'zxq',7,'tgb',4
8,'hv',4,'vyj',9
3,'j',2,'ipt',11
10,'sq',6,'zlj',9
2,'uq',7,'zu',2
8,'laa',4,'bvd',4
4,'lxg',10,'g',7
9,'bh',6,'ac',2
6,'ypu',6,'xi',4
11,'p',5,'wvi',1
2,'qde',9,'tr',4
8,'dkg',7,'dr',10
6,'wmp',9,'pq',3
9,'kb',3,'wtg',11
3,'v',8,'rae',7
6,'tue',3,'s',4
2,'ni',7,'u',4
9,'a',5,'m',8
7,'sef',6,'elb',9
4,'y',6,'r',9
5,'ve',7,'mjt',5
7,'waq',7,'sx',3
6,'m',5,'eoy',7
1,'g',1,'t',5
7,'q',2,'fo',9
8,'b',1,'aw',6
9,'k',2,'usk',7
11,'pxz',5,'us',9
3,'sc',7,'d',4
7,'e',5,'mwv',7
2,'yy',4,'w',4
4,'qk',8,'rhe',1
8,'mw',7,'j',8
8,'zte',3,'h',11
7,'d',10,'y',10
10,'qb',7,'qg',1
7,'ceo',10,'dw',6
10,'q',1,'w',11
11,'jco',7,'p',9
11,'ry',5,'qux',3
6,'yv',8,'f',9
1,'chp',1,'mrz',11
3,'fz',10,'oqd',4
7,'vel',2,'qta',1
7,'d',5,'pah',6
3,'shr',4,'fzr',6
3,'aan',7,'p',8
9,'vlh',4,'q',8
3,'w',3,'opy',3
4,'fqb',6,'zp',4
9,'rqa',9,'s',2
4,'ez',1,'zh',1
10,'zwl',1,'y',10
4,'h',4,'fe',3
5,'ybk',11,'km',2
10,'aq',8,'pl',2
11,'t',11,'olc',2
10,'akr',10,'it',2
7,'pe',3,'unr',3
3,'jg',4,'grk',3
10,'xxw',5,'rkv',5
4,'m',2,'ubw',3
9,'d',9,'oj',6
4,'u',6,'bne',1
7,'wjp',7,'uw',4
3,'tb',8,'nmh',10
9,'h',4,'yn',7
3,'ld',8,'ck',1
5,'lpb',10,'fnf',4
2,'nb',7,'dwk',8
2,'ypf',7,'ar',2
3,'pq',6,'gn',2
8,'nwt',5,'n',9
9,'g',2,'z',7
4,'p',11,'kkj',6
7,'qcd',11,'rzk',11
6,'lz',10,'gna',2
2,'h',10,'ycv',7
7,'ut',7,'j',3
10,'ycl',9,'od',3
2,'b',11,'bgd',1
1,'o',2,'n',10
9,'j',4,'p',3
1,'n',7,'t',8
9,'zrm',7,'v',3
1,'pg',4,'j',8
3,'l',10,'rf',5
4,'on',2,'qxq',10
6,'pw',3,'la',5
1,'vy',9,'t',3
4,'wye',11,'utw',1
7,'exb',10,'wwk',10
10,'ohz',2,'t',3
3,'wpe',2,'d',1
5,'u',8,'qgo',5
2,'uun',5,'hha',4
7,'kmu',3,'gz',7
2,'qrs',9,'mwx',2
2,'o',4,'f',2
1,'fxh',7,'o',8
6,'kb',5,'owi',3
6,'w',2,'y',10
7,'mua',1,'heo',2
1,'lpw',3,'ppm',3
1,'qi',2,'e',8
1,'jdz',4,'e',5
2,'c',5,'vt',8
5,'po',6,'pmu',7
8,'odm',7,'mm',11
2,'mmw',4,'tf',9
8,'s',4,'hy',7
4,'t',2,'hn',6
8,'o',8,'oca',5
7,'iy',4,'yb',9
4,'utq',1,'woe',2
6,'ohb',10,'r',8
4,'hv',1,'kmw',4
9,'sd',2,'kj',6
9,'y',4,'o',10
3,'o',10,'hy',8
7,'h',5,'n',5
10,'jz',9,'mo',9
11,'hn',9,'ly',9
9,'x',1,'j',9
8,'n',10,'it',4
10,'z',2,'i',1
5,'w',3,'j',1
3,'bql',10,'ldy',8
5,'abc',5,'eh',4
11,'z',11,'nc',8
9,'tfg',1,'liy',8
5,'zgi',8,'pdt',2
10,'v',3,'qp',2
3,'fnk',6,'kzp',11
11,'a',7,'acn',7
9,'pu',7,'j',11
4,'mg',8,'xi',9
2,'tj',3,'tf',9
10,'kw',7,'pa',9
1,'x',10,'h',11
3,'lc',10,'a',3
4,'e',11,'hbn',11
11,'w',10,'q',4
2,'frx',4,'ttx',10
4,'ph',9,'c',9
1,'wkq',6,'i',7
5,'fbp',8,'y',7
10,'glc',5,'dl',4
9,'ux',6,'rp',3
2,'slc',3,'eoi',11
8,'adg',7,'ym',3
3,'ab',6,'ls',5
2,'c',9,'l',10
8,'xz',3,'ff',8
4,'v',6,'m',1
3,'q',7,'eiz',6
4,'dyu',8,'k',1
11,'rbt',7,'e',9
4,'uaj',3,'wq',2
8,'yo',5,'s',1
5,'tsa',9,'if',9
4,'vw',6,'muc',11
2,'grp',1,'sv',1
10,'fjm',3,'e',6
8,'rui',6,'a',9
7,'vss',11,'ku',3
6,'stk',5,'ab',2
5,'my',10,'lzr',4
5,'ls',1,'mqa',8
6,'sd',5,'n',6
4,'zy',9,'gni',10
8,'hrf',7,'vqk',7
1,'t',9,'gp',6
10,'gx',2,'uy',1
5,'uu',1,'s',6
1,'qai',2,'wt',11
9,'b',6,'ux',7
10,'n',3,'yj',11
1,'x',8,'d',1
10,'yb',4,'y',3
8,'nla',6,'s',2
9,'d',7,'a',6
10,'oc',2,'u',8
8,'ra',6,'dem',10
8,'h',2,'sn',5
10,'i',1,'duy',1
1,'g',1,'wl',5
11,'gs',3,'ddx',8
4,'a',7,'he',8
10,'q',1,'rev',8
2,'m',7,'dfj',3
7,'yv',1,'a',4
8,'tj',5,'uzw',5
7,'ui',7,'cc',4
3,'u',4,'cru',3
9,'uc',5,'ri',1
6,'oo',6,'x',1
6,'znz',10,'xwb',8
1,'b',6,'cbh',7
8,'gqx',4,'hxr',7
2,'us',4,'ip',8
9,'f',11,'qj',4
3,'rjb',3,'qhq',7
7,'u',9,'ge',6
4,'d',6,'lt',7
5,'xs',7,'uy',3
8,'bzj',5,'sv',3
2,'ue',8,'kge',11
10,'tr',6,'na',3
9,'ko',11,'xy',10
1,'mm',10,'li',6
5,'k',1,'bj',1
8,'xsi',1,'q',3
10,'fob',9,'d',4
6,'ccv',11,'q',6
7,'vnw',1,'z',9
2,'l',3,'asg',4
5,'mj',11,'pl',5
7,'qmk',9,'g',10
2,'ipj',8,'f',8
7,'dp',3,'a',7
7,'oiy',6,'xex',6
7,'ugf',7,'j',9
8,'sg',11,'eik',4
8,'xlm',2,'fkt',6
8,'zn',6,'gay',10
5,'ls',8,'e',2
6,'v',11,'pm',2
4,'j',1,'tzc',10
8,'wo',1,'xqi',5
2,'nj',4,'vq',10
8,'vbc',7,'i',8
4,'sbo',8,'p',5
1,'u',11,'apc',10
1,'nq',3,'gf',4
6,'phw',4,'e',11
4,'s',4,'n',2
1,'sga',5,'cp',3
5,'of',9,'t',3
11,'s',3,'yl',9
9,'zhx',4,'hpy',2
11,'xb',11,'zb',8
1,'ikt',5,'f',4
2,'o',7,'lpu',10
11,'yt',1,'pm',3
1,'mrj',5,'h',11
4,'t',1,'ylz',3
4,'fc',7,'ov',3
9,'m',9,'jb',2
2,'ow',6,'ooe',3
6,'dkr',2,'dpb',10
11,'z',2,'p',4
5,'xjt',10,'vrn',8
8,'ua',1,'un',7
3,'f',5,'k',1
9,'t',11,'p',5
7,'kgm',1,'h',10
1,'ov',2,'ka',11
7,'x',2,'pn',3
11,'nob',2,'s',4
11,'pr',2,'qe',6
9,'npg',3,'cd',3
3,'d',3,'v',8
2,'mu',7,'u',10
2,'mf',3,'vn',11
3,'nec',6,'av',2
1,'ldk',5,'hpy',4
10,'s',11,'tm',3
6,'urm',6,'yu',10
8,'inx',5,'znk',5
1,'wll',7,'d',7
5,'okw',5,'wyr',4
10,'hl',8,'m',9
7,'s',9,'x',10
7,'ghu',10,'wux',1
7,'p',4,'rs',8
6,'wwa',7,'a',2
3,'wos',10,'uut',6
4,'zva',10,'sqq',2
3,'ti',10,'kyr',11
2,'pb',3,'n',6
10,'we',4,'sdf',4
3,'gi',5,'i',3
4,'ykc',10,'rdj',7
3,'woh',1,'h',6
6,'a',10,'tol',11
10,'sbt',10,'e',2
2,'l',8,'hbr',1
9,'xk',3,'glh',6
2,'t',11,'h',2
2,'t',4,'qk',11
11,'k',11,'euh',10
2,'nc',4,'wya',1
11,'zoe',6,'qw',10
10,'edp',1,'mql',9
1,'xwc',6,'go',1
1,'rh',2,'lwk',8
1,'tm',3,'b',7
2,'hyi',4,'j',9
6,'fn',1,'hku',7
5,'p',1,'vip',7
8,'kx',9,'uys',10
8,'pae',11,'uhz',5
6,'kz',11,'x',2
6,'b',7,'g',2
3,'fvf',8,'r',1
9,'mdx',9,'j',5
3,'xp',10,'yk',5
3,'dpi',8,'vn',5
8,'p',9,'o',1
11,'gvu',6,'ex',9
10,'lgo',11,'hni',2
3,'f',2,'o',5
9,'h',1,'lif',3
3,'nh',4,'pq',3
6,'nhj',9,'aa',8
9,'gwp',11,'jv',9
6,'g',10,'smd',5
3,'aj',1,'ehi',1
8,'ex',10,'co',11
7,'jrq',2,'cm',8
2,'o',1,'cf',11
9,'sul',1,'os',2
9,'x',7,'w',11
5,'wr',4,'wm',6
3,'yyy',1,'iq',1
9,'t',11,'zv',4
11,'ys',2,'l',1
3,'oj',9,'m',6
2,'w',10,'t',1
6,'e',7,'bk',1
11,'ar',11,'y',9
9,'tf',9,'uy',4
6,'mcz',1,'z',6
6,'t',2,'kq',3
4,'yf',3,'c',3
2,'d',8,'lj',10
6,'fv',3,'i',4
10,'nxr',4,'jer',2
5,'joj',10,'owi',11
2,'v',1,'gr',8
3,'ftz',7,'vdp',7
5,'zny',9,'q',5
2,'z',1,'een',11
7,'q',8,'nel',1
3,'al',11,'if',5
2,'peb',4,'vq',7
1,'deq',4,'c',10
4,'tm',3,'wz',2
3,'xhc',7,'v',6
4,'o',4,'og',11
8,'e',11,'wd',10
6,'d',1,'ah',2
9,'hhp',11,'ci',1
6,'sqr',3,'nu',8
8,'xda',9,'nx',1
5,'nx',3,'wqt',9
4,'em',6,'qcj',5
11,'ntq',6,'co',9
7,'i',10,'pm',9
6,'ez',3,'c',9
5,'n',4,'opv',3
6,'yb',1,'hi',2
3,'e',9,'x',9
11,'ga',4,'yt',5
11,'ubc',7,'nmm',4
5,'fu',9,'kx',11
11,'xw',2,'vt',10
5,'gpp',5,'cap',4
10,'nr',8,'s',1
6,'m',4,'ra',6
8,'i',10,'sxi',3
10,'ni',9,'efy',1
2,'eoq',8,'kkt',5
9,'rhc',2,'tr',11
4,'ih',5,'r',8
7,'fj',8,'rf',2
4,'d',4,'l',7
6,'ov',6,'hri',1
5,'i',3,'v',10
7,'lg',4,'phm',5
4,'gju',11,'xp',2
7,'o',11,'ypd',4
11,'e',5,'njk',8
7,'ki',3,'gg',8
10,'arh',2,'kg',4
3,'wyh',5,'et',2
11,'zgr',9,'p',10
1,'zw',3,'vov',9
10,'waq',11,'e',6
6,'ofy',2,'yai',5
6,'yre',7,'u',5
2,'pfu',2,'iv',5
11,'p',6,'mft',3
3,'bci',8,'jqf',4
6,'sn',10,'thi',4
1,'oc',6,'nf',5
8,'plj',5,'fu',3
8,'x',1,'fge',3
8,'ggb',6,'s',6
11,'dun',4,'d',10
3,'njg',5,'ild',5
8,'wtm',8,'hi',6
2,'bio',3,'lif',10
8,'cwh',7,'ma',4
3,'n',9,'aph',7
5,'u',11,'qgt',3
6,'p',1,'q',6
4,'a',8,'j',1
3,'edr',6,'kon',3
10,'luu',1,'o',6
11,'q',3,'pjb',3
4,'t',11,'oli',2
10,'u',10,'n',1
7,'yo',9,'e',5
5,'u',1,'qm',9
10,'ih',4,'s',5
7,'g',11,'xf',4
11,'pzb',6,'ka',9
5,'tg',11,'jxf',5
3,'d',4,'g',5
2,'p',11,'wg',2
3,'t',7,'drf',6
5,'f',2,'y',6
6,'e',1,'ik',10
5,'n',11,'ifz',9
9,'nug',6,'av',2
2,'yu',9,'x',10
8,'fd',5,'e',11
2,'v',11,'y',6
1,'b',10,'g',3
8,'w',1,'yfm',6
8,'j',7,'l',8
8,'gu',6,'nj',3
8,'ptb',10,'y',10
1,'bm',6,'oz',6
6,'ti',2,'iun',8
2,'h',7,'m',10
3,'d',3,'z',9
9,'l',11,'qw',10
10,'l',7,'n',4
10,'v',3,'zdl',1
5,'izu',2,'nd',1
5,'eul',1,'iia',2
4,'kiq',5,'fo',5
2,'e',5,'jws',1
8,'vr',5,'qt',1
1,'ua',6,'d',1
3,'num',6,'vyr',4
6,'gkk',3,'wch',11
3,'tr',7,'z',11
4,'j',4,'fi',10
7,'g',3,'hdy',1
1,'xw',10,'cj',7
7,'r',1,'ajx',11
3,'wc',6,'rir',2
11,'wlu',3,'cw',3
8,'ut',2,'k',3
1,'qh',6,'j',7
6,'jns',6,'o',1
5,'sf',9,'yik',9
5,'c',8,'cz',2
11,'gzs',2,'q',6
9,'wp',8,'a',4
6,'d',7,'yu',8
8,'sg',8,'l',1
11,'lu',11,'fq',2
7,'w',6,'wsu',8
10,'fg',2,'kvb',3
11,'ofe',2,'a',3
5,'j',10,'nn',3
3,'l',2,'fjn',10
5,'dcf',7,'rd',6
8,'tjd',2,'fqj',7
8,'uqo',8,'na',11
2,'ai',11,'hjd',9
10,'om',11,'sje',6
6,'mje',9,'jny',10
2,'dny',11,'e',2
2,'xqv',4,'agh',9
10,'u',8,'nus',4
9,'pbz',10,'pn',1
8,'ua',11,'fls',8
7,'y',6,'e',6
8,'no',11,'a',1
2,'zu',7,'p',11
2,'tc',10,'gy',8
11,'hxw',8,'um',2
7,'la',7,'dp',5
6,'vl',10,'jd',4
3,'ksu',11,'i',11
2,'mi',5,'n',8
7,'lv',4,'l',9
7,'f',2,'h',10
10,'g',2,'nyu',11
1,'x',11,'ouu',8
1,'x',1,'p',6
3,'kv',10,'h',5
2,'t',8,'yow',5
4,'x',10,'z',7
7,'czc',10,'muo',11
9,'rv',11,'y',1
6,'sk',4,'ym',1
5,'ny',3,'pmt',3
5,'rfp',3,'q',3
5,'c',3,'b',7
4,'tlg',10,'hw',1
10,'jon',1,'emm',10
4,'b',5,'oh',8
11,'op',7,'aq',11
5,'ria',7,'p',10
2,'lmp',10,'hkk',7
2,'ly',6,'kp',5
6,'ys',7,'je',9
2,'yvt',9,'nqe',9
11,'zdo',7,'dgz',11
8,'if',10,'vx',3
4,'dta',5,'c',8
7,'tsb',8,'bh',10
1,'lco',7,'ym',1
9,'pw',3,'r',7
11,'onh',7,'uq',5
11,'el',2,'voy',1
4,'lz',6,'xjb',8
7,'n',1,'e',10
7,'px',3,'k',6
4,'g',7,'m',1
11,'six',1,'rqu',4
5,'jbl',7,'g',4
7,'oar',10,'wa',8
8,'e',5,'mp',2
4,'yda',7,'p',10
10,'qum',10,'f',4
4,'x',3,'fw',5
1,'nw',11,'ws',8
10,'x',9,'yl',2
5,'tv',3,'p',3
10,'ba',9,'vc',6
7,'r',9,'ldp',9
11,'ddx',7,'f',2
2,'oz',2,'wj',1
7,'r',4,'twu',2
3,'cfr',3,'cy',8
1,'m',8,'uny',5
7,'t',1,'zs',2
11,'axx',4,'us',5
2,'tvw',3,'aui',2
9,'fq',6,'ht',10
9,'glh',11,'rkb',9
7,'a',4,'th',7
7,'io',7,'e',4
3,'jb',6,'u',5
7,'axg',8,'g',3
3,'x',9,'sl',2
10,'oww',1,'m',8
7,'q',10,'vo',1
10,'hr',10,'j',5
2,'e',8,'ch',2
2,'vn',5,'i',6
11,'jw',1,'j',2
10,'oja',4,'k',9
3,'ne',11,'a',6
5,'jp',7,'enf',5
9,'kq',7,'nsq',10
6,'c',8,'ls',2
5,'wrb',7,'pp',6
1,'nt',8,'js',7
2,'tps',2,'x',8
3,'uj',1,'sy',5
7,'q',1,'it',9
6,'p',9,'uq',5
9,'yx',5,'os',1
6,'a',4,'zj',6
7,'sjf',6,'k',3
5,'eb',6,'c',6
3,'ors',9,'sb',3
9,'sjp',4,'o',5
11,'gg',4,'p',8
6,'zd',4,'xnh',3
8,'xxj',1,'h',6
11,'xuk',6,'qr',1
6,'yha',9,'p',10
2,'rk',11,'ukx',3
4,'tn',9,'eau',1
9,'g',10,'v',3
7,'rms',2,'i',2
2,'u',3,'fg',10
6,'i',11,'z',7
2,'tr',10,'gj',4
8,'c',7,'hca',7
2,'e',10,'ad',6
7,'tj',4,'lc',9
5,'acy',5,'huz',9
1,'x',9,'h',7
1,'jz',2,'eh',1
6,'yfr',7,'v',6
8,'gq',9,'eq',9
9,'odu',2,'yt',6
9,'dl',9,'jcq',11
11,'ls',6,'hq',1
1,'is',4,'how',8
6,'j',10,'uc',8
11,'jit',9,'rmn',9
4,'dfy',3,'aw',3
9,'v',10,'olw',6
8,'t',7,'ia',4
11,'az',7,'qf',2
3,'tlf',11,'btb',10
9,'xyl',2,'hig',9
2,'ub',2,'p',7
7,'bru',3,'u',2
11,'hhe',4,'l',6
10,'myz',5,'vkf',9
11,'fvf',9,'dw',7
10,'nv',3,'f',3
1,'vg',11,'an',6
4,'wbi',6,'i',11
10,'p',5,'jz',10
2,'q',8,'x',8
4,'k',6,'nx',8
3,'rt',2,'wh',10
11,'ghi',1,'q',5
7,'qpm',2,'ir',2
2,'kcl',2,'kw',9
10,'q',1,'mpv',10
7,'pz',10,'hd',6
6,'f',5,'pan',11
1,'v',9,'sks',10
11,'eh',5,'uz',8
11,'u',10,'d',8
3,'t',8,'ek',8
5,'d',10,'bgj',10
1,'ew',8,'a',7
6,'j',10,'pq',5
8,'wz',3,'skz',4
6,'dof',11,'mc',9
3,'d',1,'i',4
10,'we',8,'p',11
9,'z',3,'xwk',4
8,'mir',3,'zso',1
10,'lt',8,'p',3
10,'py',8,'xaa',3
9,'rva',6,'lxx',5
9,'af',11,'iyt',8
5,'lwj',3,'gtx',7
9,'y',2,'t',4
1,'mjs',2,'dub',6
2,'my',11,'a',5
4,'zk',8,'qor',11
1,'aqb',7,'pp',6
5,'w',3,'r',8
4,'wl',3,'uak',10
10,'wk',10,'rfs',8
1,'pxn',7,'d',8
9,'icv',10,'ah',3
3,'hvk',8,'x',4
11,'y',2,'bdh',2
1,'xl',4,'x',5
7,'d',2,'xo',5
5,'jx',4,'qzf',2
6,'d',5,'k',8
1,'w',10,'buk',5
11,'tw',5,'yg',1
4,'d',7,'ri',4
3,'j',9,'n',8
7,'w',10,'cm',5
9,'v',4,'yfd',2
3,'rsf',9,'sw',4
3,'s',5,'szp',9
10,'k',11,'fm',5
1,'ww',6,'zxx',1
4,'t',10,'o',10
4,'oh',4,'sj',11
3,'x',10,'cdr',5
8,'y',4,'h',4
8,'m',8,'wlc',1
8,'mi',6,'a',3
3,'icg',5,'yry',11
6,'n',6,'pmk',7
3,'e',10,'hkx',2
3,'ti',8,'t',4
11,'ju',3,'ewj',6
7,'wcd',8,'gsh',6
6,'g',9,'u',3
6,'o',3,'zft',10
3,'iub',11,'gny',10
5,'zjf',2,'ko',11
9,'sa',8,'jme',11
6,'aup',3,'b',3
11,'bm',5,'e',5
4,'jsn',9,'d',3
3,'by',3,'ruh',3
8,'uhg',9,'owx',7
9,'hq',9,'svt',1
10,'sic',3,'i',11
7,'fh',8,'rp',1
8,'rw',1,'oh',11
7,'o',2,'qe',3
9,'l',6,'gzr',9
10,'i',7,'m',11
10,'dh',4,'vze',4
10,'ezv',10,'ppb',1
7,'guf',7,'fc',9
5,'ge',4,'j',3
1,'rzj',4,'j',11
2,'jcq',1,'aot',3
5,'a',2,'xf',10
7,'es',8,'fs',1
3,'ra',2,'viw',3
6,'gax',5,'i',7
7,'v',11,'j',7
4,'h',7,'r',10
7,'vw',9,'xp',2
2,'t',8,'w',2
2,'gc',5,'eqv',6
1,'c',7,'n',6
10,'m',9,'uvn',5
5,'km',1,'tvn',5
4,'ejd',7,'dqc',5
7,'i',2,'soz',11
9,'ab',10,'wo',1
8,'n',7,'g',8
3,'oo',1,'d',6
9,'igt',11,'y',6
8,'n',4,'njc',5
5,'asl',9,'rvm',8
8,'dcc',8,'ii',10
8,'w',9,'a',6
7,'cu',11,'zun',1
4,'f',3,'e',2
7,'s',3,'c',9
5,'ak',2,'qra',5
4,'apw',8,'r',11
5,'d',2,'elr',10
9,'u',2,'jzy',1
1,'qes',5,'vd',2
9,'kkj',1,'jfh',2
3,'w',4,'xs',9
10,'y',7,'i',8
11,'kfw',1,'n',5
11,'i',6,'l',9
4,'f',8,'t',8
6,'ylm',9,'jn',6
8,'bxn',3,'tk',11
3,'mz',8,'w',6
5,'r',2,'kvg',8
9,'f',11,'rbg',11
7,'zf',8,'g',5
10,'q',6,'lq',4
10,'rda',4,'t',2
8,'arw',10,'t',9
6,'t',2,'s',10
4,'zgl',6,'m',1
3,'fk',7,'qq',5
4,'a',3,'cb',4
6,'p',9,'zro',11
4,'b',8,'j',9
4,'ftd',4,'zz',5
9,'rh',9,'ygk',5
5,'t',2,'mf',6
11,'lae',1,'fqo',6
11,'c',10,'ubg',10
1,'swj',4,'tnh',1
7,'r',3,'kb',10
9,'cam',9,'o',5
5,'mym',4,'o',6
9,'auj',10,'cbc',3
5,'h',7,'s',9
5,'js',9,'z',8
5,'a',9,'yoj',3
7,'py',4,'x',6
3,'rg',8,'cm',3
10,'b',6,'i',6
6,'es',9,'s',9
9,'j',2,'la',5
